"","Allwyn","BLS","AREA","H_MEAN","A_MEAN","Year","PRIM_STATE"
"2384","Senior Computer Security Systems Specialist","Computer User Support Specialists",30140,"22.20","46,170","2016","PA"
"2385","Senior Computer Security Systems Specialist","Computer User Support Specialists",33874,"26.56","55,240","2016","PA"
"2386","Senior Computer Security Systems Specialist","Computer User Support Specialists",37964,"27.53","57,250","2016","PA"
"2387","Senior Computer Security Systems Specialist","Computer User Support Specialists",38300,"25.18","52,380","2016","PA"
"2388","Senior Computer Security Systems Specialist","Computer User Support Specialists",39740,"25.66","53,370","2016","PA"
"2389","Senior Computer Security Systems Specialist","Computer User Support Specialists",42540,"18.10","37,640","2016","PA"
"2390","Senior Computer Security Systems Specialist","Computer User Support Specialists",44300,"25.83","53,730","2016","PA"
"2391","Senior Computer Security Systems Specialist","Computer User Support Specialists",48700,"20.03","41,660","2016","PA"
"2392","Senior Computer Security Systems Specialist","Computer User Support Specialists",49620,"23.41","48,690","2016","PA"
"2393","Senior Computer Security Systems Specialist","Computer User Support Specialists",10380,"13.56","28,200","2016","PR"
"2394","Senior Computer Security Systems Specialist","Computer User Support Specialists",11640,"11.43","23,770","2016","PR"
"2395","Senior Computer Security Systems Specialist","Computer User Support Specialists",32420,"13.46","28,010","2016","PR"
"2396","Senior Computer Security Systems Specialist","Computer User Support Specialists",38660,"14.27","29,690","2016","PR"
"2397","Senior Computer Security Systems Specialist","Computer User Support Specialists",41900,"9.51","19,770","2016","PR"
"2398","Senior Computer Security Systems Specialist","Computer User Support Specialists",41980,"15.86","32,980","2016","PR"
"2399","Senior Computer Security Systems Specialist","Computer User Support Specialists",77200,"26.28","54,660","2016","RI"
"2400","Senior Computer Security Systems Specialist","Computer User Support Specialists",16700,"24.98","51,960","2016","SC"
"2401","Senior Computer Security Systems Specialist","Computer User Support Specialists",17900,"22.93","47,690","2016","SC"
"2402","Senior Computer Security Systems Specialist","Computer User Support Specialists",22500,"20.18","41,980","2016","SC"
"2403","Senior Computer Security Systems Specialist","Computer User Support Specialists",24860,"20.52","42,670","2016","SC"
"2404","Senior Computer Security Systems Specialist","Computer User Support Specialists",25940,"22.18","46,140","2016","SC"
